Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetGesture,TargetID,ReactionTimeMs
2026-01-17T23:53:33.827529+09:00,debug-HY07,Proposed,R,1.0,Gun,6,9513.715267181396
2026-01-17T23:53:39.595266+09:00,debug-HY07,Proposed,R,2.0,FingerPoint,3,1079.0035724639893
2026-01-17T23:53:50.416856+09:00,debug-HY07,Proposed,R,3.0,RockNRoll,5,6329.952955245972
2026-01-17T23:53:55.916095+09:00,debug-HY07,Proposed,R,4.0,FingerPoint,3,1102.2350788116455
2026-01-17T23:54:01.424876+09:00,debug-HY07,Proposed,R,5.0,FingerPoint,3,1093.3997631072998
2026-01-17T23:54:07.434971+09:00,debug-HY07,Proposed,R,6.0,Gun,6,1097.6710319519043
2026-01-17T23:54:14.772697+09:00,debug-HY07,Proposed,R,7.0,Fist,1,1001.7375946044922
2026-01-17T23:54:14.781154+09:00,debug-HY07,Proposed,R,7.0,Fist,1,1001.7375946044922
2026-01-17T23:54:20.911624+09:00,debug-HY07,Proposed,R,9.0,ThumbsUp,7,1943.4237480163574
2026-01-17T23:54:27.959479+09:00,debug-HY07,Proposed,R,10.0,FingerPoint,3,2642.781972885132
