Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-04T12:47:08.052979,debug-p01,Keyboard,R,1,my watch fell in the water,my watch fell in the water,10.774,26,28.96,0,0
