ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,LevenshteinDist,TotalKeystrokes,WPM,CER,KSPC,BackspaceCount
debug-CS10,Keyboard,R,1,89,round robin scheduling,bony round robin scheduling,22,27,14.298421,5,30,21.820591238710907,0.22727272727272727,1.1111111111111112,1
debug-CS10,Keyboard,R,2,137,a duck quacks to ask for food,a duck quacks to ask for food,29,29,13.993744,0,36,24.010729365922373,0.0,1.2413793103448276,0
debug-CS10,Keyboard,R,3,183,these cookies are so amazing,these cookies are so amazing,28,28,13.061962,0,33,24.804849378676806,0.0,1.1785714285714286,2
debug-CS10,Keyboard,R,4,119,hands on experience with a job,hands on experiment experience with a job,30,41,23.914824,11,63,20.071232805225748,0.36666666666666664,1.5365853658536586,6
debug-CS10,Keyboard,R,5,125,I do not fully agree with you,i do not fully agree with you,29,29,14.352493,0,36,23.41056707012503,0.0,1.2413793103448276,2
