ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,LevenshteinDist,TotalKeystrokes,WPM,CER,KSPC,BackspaceCount
debug-HW04,Keyboard,R,1,298,a thoroughly disgusting thing to say,a thoroughly disgusting thing to say,36,36,16.283315,0,53,25.793273666940664,0.0,1.4722222222222223,7
debug-HW04,Keyboard,R,2,274,the treasury department is broke,the treasury department is broke,32,32,8.267253,0,35,44.996808492494424,0.0,1.09375,1
debug-HW04,Keyboard,R,3,272,I will put on my glasses,i will put on my glasses,24,24,8.215661,0,31,33.594375425178804,0.0,1.2916666666666667,0
debug-HW04,Keyboard,R,4,126,gas bills are sent monthly,gas bills are sent monthly,26,26,6.238844,0,27,48.0858312854112,0.0,1.0384615384615385,0
debug-HW04,Keyboard,R,5,401,try to enjoy your maternity leave,try to enjoy your maternity leave,33,33,11.154472,0,36,34.425654571547625,0.0,1.0909090909090908,0
