ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
debug-KM02,Keyboard,R,1,51,take a coffee break,take a coffee break,19,19,27.681,23.176000000000002,0,78,7.803186301072937,9.319986192613047,7.05783084515516,0.0,4.105263157894737,6
debug-KM02,Keyboard,R,2,285,stability of the nation,stabilioty stability stability of the nation,23,44,52.468,37.202,21,81,9.834565830601509,13.870222031073597,18.87593634823132,0.9130434782608695,1.8409090909090908,7
debug-KM02,Keyboard,R,3,383,a coupon for a free sample,a coupon for a free sample,26,26,17.194,12.38,0,37,17.44794695824125,24.232633279483036,15.446875813237769,0.0,1.4230769230769231,4
debug-KM02,Keyboard,R,4,111,world population is growing,world population is growing,27,27,17.208,14.239,0,40,18.13110181311018,21.911651099094037,18.96482463382692,0.0,1.4814814814814814,6
debug-KM02,Keyboard,R,5,433,good jobs for those with education,good jobs for those with education,34,34,40.483,34.839999999999996,0,113,9.781883753674382,11.366245694603904,11.488608315939606,0.0,3.323529411764706,22
