ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,LevenshteinDist,TotalKeystrokes,WPM,CER,KSPC,BackspaceCount
debug-MK08,Proposed,L,1,479,most judges are very honest,most judge m judges are fern very nonese honest,27,47,127.109998,20,202,4.342695371610343,0.7407407407407407,4.297872340425532,71
debug-MK08,Proposed,L,2,382,microscopes make small things look big,microscopes make small things look big,38,38,53.498927,0,59,8.299231870575646,0.0,1.5526315789473684,8
debug-MK08,Proposed,L,3,457,learn to walk before you run,c learn learn to walk before muthu run you run,28,46,79.984084,18,54,6.751343179725607,0.6428571428571429,1.173913043478261,4
debug-MK08,Proposed,L,4,371,we dine out on the weekends,we dine out on the weekends,27,27,60.951513,0,42,5.118822891238156,0.0,1.5555555555555556,3
debug-MK08,Proposed,L,5,379,bring the offenders to justice,bring the offence offenders to justice,30,38,76.568007,8,45,5.798766578840168,0.26666666666666666,1.1842105263157894,3
