ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
debug-MK08,Keyboard,L,1,320,where did you get such a silly idea,where die did you get such a silly idea,35,39,23.475,15.433999999999997,4,59,19.424920127795524,29.54516003628353,16.100449965809506,0.11428571428571428,1.5128205128205128,5
debug-MK08,Keyboard,L,2,120,this watch is too expensive,this watch is too expensive,27,27,12.434,8.370000000000001,0,36,25.092488338426897,37.27598566308244,21.274960814904084,0.0,1.3333333333333333,3
debug-MK08,Keyboard,L,3,152,batman wears a cape,farm batman wears a cape,19,24,15.255,12.209999999999999,5,46,18.092428711897735,22.604422604422606,17.37334034734023,0.2631578947368421,1.9166666666666667,7
debug-MK08,Keyboard,L,4,191,the largest of the five oceans,the largest or of the five oceans,30,33,17.499,12.443999999999999,3,67,21.944111092062407,30.858244937319196,18.831712196727473,0.1,2.0303030303030303,5
debug-MK08,Keyboard,L,5,392,people blow their horn a lot,people blow their horn a lot,28,28,17.806,12.449000000000002,0,51,18.19611366954959,26.02618684231665,17.87617124122822,0.0,1.8214285714285714,4
