Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetGesture,TargetID,ReactionTimeMs
2026-01-18T20:31:56.587016+09:00,MY05,Controller,R,56.0,FingerPoint,3,1065.354347229004
2026-01-18T20:32:05.908837+09:00,MY05,Controller,R,57.0,Victory,4,2179.3580055236816
2026-01-18T20:32:11.047980+09:00,MY05,Controller,R,58.0,Gun,6,900.5148410797119
2026-01-18T20:32:20.325063+09:00,MY05,Controller,R,59.0,FingerPoint,3,2008.4004402160645
2026-01-18T20:32:30.614967+09:00,MY05,Controller,R,60.0,Neutral,0,1509.2206001281738
2026-01-18T20:32:36.870320+09:00,MY05,Controller,R,61.0,FingerPoint,3,1457.334041595459
2026-01-18T20:32:43.336974+09:00,MY05,Controller,R,62.0,RockNRoll,5,2233.9818477630615
2026-01-18T20:32:50.655975+09:00,MY05,Controller,R,63.0,Victory,4,2847.698211669922
2026-01-18T20:32:56.696870+09:00,MY05,Controller,R,64.0,FingerPoint,3,1403.8774967193604
2026-01-18T20:33:02.772296+09:00,MY05,Controller,R,65.0,RockNRoll,5,1869.0626621246338
2026-01-18T20:33:08.262332+09:00,MY05,Controller,R,66.0,FingerPoint,3,1361.5338802337646
2026-01-18T20:33:14.418549+09:00,MY05,Controller,R,67.0,Victory,4,1935.408353805542
2026-01-18T20:33:23.648179+09:00,MY05,Controller,R,68.0,Victory,4,1383.3434581756592
2026-01-18T20:33:27.954595+09:00,MY05,Controller,R,69.0,Neutral,0,137.70580291748047
2026-01-18T20:33:35.525741+09:00,MY05,Controller,R,70.0,Fist,1,1160.3684425354004
2026-01-18T20:33:41.407287+09:00,MY05,Controller,R,71.0,Victory,4,1491.17112159729
2026-01-18T20:33:47.089084+09:00,MY05,Controller,R,72.0,Gun,6,1194.2451000213623
2026-01-18T20:33:54.890998+09:00,MY05,Controller,R,73.0,Fist,1,1049.5250225067139
2026-01-18T20:34:03.399531+09:00,MY05,Controller,R,74.0,RockNRoll,5,4214.451789855957
2026-01-18T20:34:10.379370+09:00,MY05,Controller,R,75.0,Fist,1,1828.4897804260254
2026-01-18T20:34:15.577757+09:00,MY05,Controller,R,76.0,FingerPoint,3,1044.1763401031494
2026-01-18T20:34:20.936849+09:00,MY05,Controller,R,77.0,Fist,1,1260.5643272399902
2026-01-18T20:34:29.813535+09:00,MY05,Controller,R,78.0,ThumbsUp,7,1478.7328243255615
2026-01-18T20:34:34.813503+09:00,MY05,Controller,R,79.0,ThumbsUp,7,870.2476024627686
2026-01-18T20:34:39.946740+09:00,MY05,Controller,R,80.0,ThumbsUp,7,1016.0975456237793
2026-01-18T20:34:48.163092+09:00,MY05,Controller,R,81.0,Victory,4,1822.298526763916
2026-01-18T20:34:55.774908+09:00,MY05,Controller,R,82.0,Victory,4,814.4669532775879
2026-01-18T20:35:02.901262+09:00,MY05,Controller,R,83.0,Fist,1,2652.057647705078
2026-01-18T20:35:02.900799+09:00,MY05,Controller,R,83.0,Fist,1,2652.057647705078
2026-01-18T20:35:10.555100+09:00,MY05,Controller,R,85.0,FingerPoint,3,971.2221622467041
2026-01-18T20:35:17.708366+09:00,MY05,Controller,R,86.0,Gun,6,2633.444309234619
2026-01-18T20:35:25.207829+09:00,MY05,Controller,R,87.0,Fist,1,941.4019584655762
2026-01-18T20:35:31.712811+09:00,MY05,Controller,R,88.0,RockNRoll,5,2029.9391746520996
2026-01-18T20:35:37.765536+09:00,MY05,Controller,R,89.0,Neutral,0,1253.4470558166504
2026-01-18T20:35:45.768493+09:00,MY05,Controller,R,90.0,FingerPoint,3,1084.723711013794
2026-01-18T20:35:50.926098+09:00,MY05,Controller,R,91.0,ThumbsUp,7,1046.6933250427246
2026-01-18T20:35:58.106665+09:00,MY05,Controller,R,92.0,ThumbsUp,7,860.3959083557129
2026-01-18T20:36:05.890127+09:00,MY05,Controller,R,93.0,Victory,4,2096.0590839385986
2026-01-18T20:36:16.880570+09:00,MY05,Controller,R,94.0,Fist,1,4018.8121795654297
2026-01-18T20:36:21.823077+09:00,MY05,Controller,R,95.0,Fist,1,637.805700302124
2026-01-18T20:36:26.520465+09:00,MY05,Controller,R,96.0,Neutral,0,576.6329765319824
2026-01-18T20:36:32.860019+09:00,MY05,Controller,R,97.0,RockNRoll,5,1402.7976989746094
2026-01-18T20:36:37.886756+09:00,MY05,Controller,R,98.0,Fist,1,864.4466400146484
2026-01-18T20:36:44.323110+09:00,MY05,Controller,R,99.0,Fist,1,2235.5470657348633
2026-01-18T20:36:49.937930+09:00,MY05,Controller,R,100.0,Gun,6,866.2042617797852
