Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetGesture,TargetID,ReactionTimeMs
2026-01-16T23:36:11.307417+09:00,debug-HW04,Controller,R,1.0,ThumbsUp,7,841.3653373718262
2026-01-16T23:36:16.601207+09:00,debug-HW04,Controller,R,2.0,FingerPoint,3,1056.244134902954
2026-01-16T23:36:21.733857+09:00,debug-HW04,Controller,R,3.0,RockNRoll,5,919.6124076843262
2026-01-16T23:36:26.923043+09:00,debug-HW04,Controller,R,4.0,RockNRoll,5,833.8027000427246
2026-01-16T23:36:32.045520+09:00,debug-HW04,Controller,R,5.0,ThumbsUp,7,736.9520664215088
2026-01-16T23:36:37.829717+09:00,debug-HW04,Controller,R,6.0,Neutral,0,1578.993320465088
2026-01-16T23:36:43.066991+09:00,debug-HW04,Controller,R,7.0,FingerPoint,3,942.3692226409912
2026-01-16T23:36:48.131825+09:00,debug-HW04,Controller,R,8.0,Gun,6,902.9488563537598
2026-01-16T23:36:53.194340+09:00,debug-HW04,Controller,R,9.0,ThumbsUp,7,867.3732280731201
2026-01-16T23:36:58.267811+09:00,debug-HW04,Controller,R,10.0,Victory,4,782.3903560638428
