Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-05T17:06:47.153182,AM04,Controller,R,1,system,test_started,1767632385364
2026-01-05T17:06:47.153205,AM04,Controller,R,1,keydown,"{'key': 'M', 'code': 'KeyM'}",1767632388764
2026-01-05T17:06:47.153215,AM04,Controller,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767632388787
2026-01-05T17:06:47.153221,AM04,Controller,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767632389416
2026-01-05T17:06:47.153225,AM04,Controller,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767632389431
2026-01-05T17:06:47.153230,AM04,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767632391348
2026-01-05T17:06:47.153235,AM04,Controller,R,1,nav,"{'direction': 1, 'new_index': 1}",1767632391348
2026-01-05T17:06:47.153241,AM04,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767632391736
2026-01-05T17:06:47.153245,AM04,Controller,R,1,nav,"{'direction': 1, 'new_index': 2}",1767632391736
2026-01-05T17:06:47.153250,AM04,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767632391973
2026-01-05T17:06:47.153254,AM04,Controller,R,1,nav,"{'direction': 1, 'new_index': 3}",1767632391973
2026-01-05T17:06:47.153258,AM04,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767632393041
2026-01-05T17:06:47.153263,AM04,Controller,R,1,confirm,{'word': 'my'},1767632393041
2026-01-05T17:06:52.945137,AM04,Controller,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767632394583
2026-01-05T17:06:52.945158,AM04,Controller,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767632394607
2026-01-05T17:06:52.945164,AM04,Controller,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767632395277
2026-01-05T17:06:52.945168,AM04,Controller,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767632395295
2026-01-05T17:06:52.945172,AM04,Controller,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767632396082
2026-01-05T17:06:52.945176,AM04,Controller,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767632396099
2026-01-05T17:06:52.945180,AM04,Controller,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767632397791
2026-01-05T17:06:52.945184,AM04,Controller,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767632397808
2026-01-05T17:06:52.945188,AM04,Controller,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767632397959
