Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-05T18:22:10.929168,HY07,Keyboard,R,1,system,test_started,1767636916271
2026-01-05T18:22:10.929188,HY07,Keyboard,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767636917092
2026-01-05T18:22:10.929195,HY07,Keyboard,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767636917116
2026-01-05T18:22:10.929200,HY07,Keyboard,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767636917305
2026-01-05T18:22:10.929204,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767636917322
2026-01-05T18:22:10.929207,HY07,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767636918659
2026-01-05T18:22:10.929211,HY07,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767636918659
2026-01-05T18:22:10.929215,HY07,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767636918826
2026-01-05T18:22:10.929219,HY07,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 2}",1767636918826
2026-01-05T18:22:10.929222,HY07,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767636919000
2026-01-05T18:22:10.929226,HY07,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 3}",1767636919000
2026-01-05T18:22:10.929229,HY07,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767636919371
2026-01-05T18:22:10.929233,HY07,Keyboard,R,1,confirm,{'word': 'my'},1767636919371
2026-01-05T18:22:17.793429,HY07,Keyboard,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767636920182
2026-01-05T18:22:17.793447,HY07,Keyboard,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767636920204
2026-01-05T18:22:17.793452,HY07,Keyboard,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767636920405
2026-01-05T18:22:17.793456,HY07,Keyboard,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767636920420
2026-01-05T18:22:17.793460,HY07,Keyboard,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767636920723
2026-01-05T18:22:17.793464,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767636920738
2026-01-05T18:22:17.793467,HY07,Keyboard,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767636920905
2026-01-05T18:22:17.793471,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'warm'}",1767636920921
2026-01-05T18:22:17.793475,HY07,Keyboard,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767636921095
2026-01-05T18:22:17.793478,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'sagne'}",1767636921201
2026-01-05T18:22:17.793482,HY07,Keyboard,R,1,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767636922320
2026-01-05T18:22:17.793486,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'warm'}",1767636922344
2026-01-05T18:22:17.793490,HY07,Keyboard,R,1,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767636922471
2026-01-05T18:22:17.793494,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767636922496
2026-01-05T18:22:17.793497,HY07,Keyboard,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767636922711
2026-01-05T18:22:17.793501,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767636922726
2026-01-05T18:22:17.793505,HY07,Keyboard,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767636922820
2026-01-05T18:22:17.793509,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'watch'}",1767636922838
2026-01-05T18:22:17.793513,HY07,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767636923880
2026-01-05T18:22:17.793516,HY07,Keyboard,R,1,confirm,{'word': 'watch'},1767636923880
2026-01-05T18:22:20.552417,HY07,Keyboard,R,1,keydown,"{'key': 'f', 'code': 'KeyF'}",1767636924762
2026-01-05T18:22:20.552441,HY07,Keyboard,R,1,prediction_update,"{'count': 6, 'top': 'g'}",1767636924787
2026-01-05T18:22:20.552447,HY07,Keyboard,R,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1767636924871
2026-01-05T18:22:20.552452,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'te'}",1767636924887
2026-01-05T18:22:20.552456,HY07,Keyboard,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767636925323
2026-01-05T18:22:20.552461,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'fel'}",1767636925339
2026-01-05T18:22:20.552465,HY07,Keyboard,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767636925821
2026-01-05T18:22:20.552469,HY07,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'bell'}",1767636925836
2026-01-05T18:22:20.552473,HY07,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767636926724
2026-01-05T18:22:20.552477,HY07,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767636926724
2026-01-05T18:22:20.552482,HY07,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767636926912
2026-01-05T18:22:20.552487,HY07,Keyboard,R,1,confirm,{'word': 'fell'},1767636926912
2026-01-05T18:22:21.896982,HY07,Keyboard,R,1,keydown,"{'key': 'i', 'code': 'KeyI'}",1767636927404
2026-01-05T18:22:21.897003,HY07,Keyboard,R,1,prediction_update,"{'count': 2, 'top': 'i'}",1767636927427
