Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-05T19:13:53.732361,HY07,Controller,R,1,system,test_started,1767640013946
2026-01-05T19:13:53.732379,HY07,Controller,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767640015817
2026-01-05T19:13:53.732386,HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767640015841
2026-01-05T19:13:53.732396,HY07,Controller,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767640016470
2026-01-05T19:13:53.732400,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767640016487
2026-01-05T19:13:53.732404,HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767640017525
2026-01-05T19:13:53.732408,HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 1}",1767640017525
2026-01-05T19:13:53.732413,HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767640018058
2026-01-05T19:13:53.732416,HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 2}",1767640018058
2026-01-05T19:13:53.732420,HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767640018651
2026-01-05T19:13:53.732424,HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 3}",1767640018651
2026-01-05T19:13:53.732428,HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767640019580
2026-01-05T19:13:53.732431,HY07,Controller,R,1,confirm,{'word': 'my'},1767640019580
2026-01-05T19:14:05.188125,HY07,Controller,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767640021483
2026-01-05T19:14:05.188142,HY07,Controller,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767640021508
2026-01-05T19:14:05.188148,HY07,Controller,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767640022192
2026-01-05T19:14:05.188152,HY07,Controller,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767640022213
2026-01-05T19:14:05.188157,HY07,Controller,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767640022914
2026-01-05T19:14:05.188161,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767640022930
2026-01-05T19:14:05.188165,HY07,Controller,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767640023456
2026-01-05T19:14:05.188169,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'warm'}",1767640023477
2026-01-05T19:14:05.188173,HY07,Controller,R,1,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767640028553
2026-01-05T19:14:05.188178,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767640028578
2026-01-05T19:14:05.188182,HY07,Controller,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767640029108
2026-01-05T19:14:05.188186,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767640029129
2026-01-05T19:14:05.188191,HY07,Controller,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767640029385
2026-01-05T19:14:05.188195,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'watch'}",1767640029403
2026-01-05T19:14:05.188199,HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767640031024
2026-01-05T19:14:05.188203,HY07,Controller,R,1,confirm,{'word': 'watch'},1767640031024
2026-01-05T19:14:09.244119,HY07,Controller,R,1,keydown,"{'key': 'f', 'code': 'KeyF'}",1767640032205
2026-01-05T19:14:09.244141,HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'g'}",1767640032232
2026-01-05T19:14:09.244147,HY07,Controller,R,1,keydown,"{'key': 'd', 'code': 'KeyD'}",1767640032566
2026-01-05T19:14:09.244152,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'te'}",1767640032583
2026-01-05T19:14:09.244157,HY07,Controller,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767640033191
2026-01-05T19:14:09.244161,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'fel'}",1767640033208
2026-01-05T19:14:09.244165,HY07,Controller,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767640033386
2026-01-05T19:14:09.244168,HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'bell'}",1767640033404
2026-01-05T19:14:09.244173,HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767640034288
2026-01-05T19:14:09.244177,HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 1}",1767640034288
2026-01-05T19:14:09.244181,HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767640035080
2026-01-05T19:14:09.244186,HY07,Controller,R,1,confirm,{'word': 'fell'},1767640035080
2026-01-05T19:14:12.281357,HY07,Controller,R,1,keydown,"{'key': 'i', 'code': 'KeyI'}",1767640036496
2026-01-05T19:14:12.281378,HY07,Controller,R,1,prediction_update,"{'count': 2, 'top': 'i'}",1767640036522
