ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
debug-AM04,Controller,R,1,197,flashing red light means stop,flashing red light means stop,29,29,38.803,32.81,0,30,8.659124294513312,10.240780249923802,7.71915883966048,0.0,1.0344827586206897,0
debug-AM04,Controller,R,2,427,knee bone is connected to the thigh bone,knee bone is connected to the thigh bone,40,40,71.233,60.693000000000005,0,57,6.569988628865834,7.710938658494388,6.754155660003341,0.0,1.425,0
debug-AM04,Controller,R,3,110,protect your environment,protect your environment,24,24,38.165,34.757000000000005,0,25,7.2317568452770855,7.940846448197484,7.446810728088731,0.0,1.0416666666666667,0
debug-AM04,Controller,R,4,311,keep receipts for all your expenses,keep receipts for all your expenses,35,35,68.425,60.804,0,44,5.962732919254658,6.71008486283797,7.8267919258047,0.0,1.2571428571428571,4
debug-AM04,Controller,R,5,201,a lot of chlorine in the water,a lot of chlorine in the water,30,30,37.208,29.427000000000003,0,35,9.352827348957213,11.825874197165867,8.256971014355923,0.0,1.1666666666666667,0
