Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetGesture,TargetID,ReactionTimeMs
2026-01-23T16:59:15.223747+09:00,debug-CS10,Proposed,R,1.0,RockNRoll,5,4642.614126205444
2026-01-23T16:59:21.924098+09:00,debug-CS10,Proposed,R,2.0,FingerPoint,3,1027.5068283081055
2026-01-23T16:59:28.179727+09:00,debug-CS10,Proposed,R,3.0,Neutral,0,1757.3776245117188
2026-01-23T16:59:38.917542+09:00,debug-CS10,Proposed,R,4.0,Neutral,0,1472.8782176971436
2026-01-23T16:59:45.847603+09:00,debug-CS10,Proposed,R,5.0,FingerPoint,3,786.8931293487549
2026-01-23T16:59:56.341134+09:00,debug-CS10,Proposed,R,6.0,ThumbsUp,7,4005.9821605682373
2026-01-23T17:00:03.497106+09:00,debug-CS10,Proposed,R,7.0,Fist,1,2237.555980682373
2026-01-23T17:00:09.487411+09:00,debug-CS10,Proposed,R,8.0,Victory,4,1736.7851734161377
2026-01-23T17:00:14.737810+09:00,debug-CS10,Proposed,R,9.0,Fist,1,736.0689640045166
2026-01-23T17:00:19.758777+09:00,debug-CS10,Proposed,R,10.0,Fist,1,855.6137084960938
