Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetGesture,TargetID,ReactionTimeMs
2026-01-23T19:18:02.947450+09:00,KM02,Controller,R,1.0,Neutral,0,1265.6359672546387
2026-01-23T19:18:12.339672+09:00,KM02,Controller,R,2.0,Victory,4,4202.747106552124
2026-01-23T19:18:21.138397+09:00,KM02,Controller,R,3.0,ThumbsUp,7,3173.5591888427734
2026-01-23T19:18:26.729342+09:00,KM02,Controller,R,4.0,ThumbsUp,7,1414.419412612915
2026-01-23T19:18:33.932570+09:00,KM02,Controller,R,5.0,FingerPoint,3,3001.7499923706055
2026-01-23T19:18:41.080947+09:00,KM02,Controller,R,6.0,Fist,1,1317.6467418670654
2026-01-23T19:18:46.945106+09:00,KM02,Controller,R,7.0,Neutral,0,1612.593412399292
2026-01-23T19:18:53.230142+09:00,KM02,Controller,R,8.0,Neutral,0,996.5083599090576
2026-01-23T19:18:59.222035+09:00,KM02,Controller,R,9.0,Fist,1,866.1651611328125
2026-01-23T19:19:04.155773+09:00,KM02,Controller,R,10.0,Fist,1,807.9278469085693
2026-01-23T19:19:11.606493+09:00,KM02,Controller,R,11.0,FingerPoint,3,1861.870527267456
2026-01-23T19:19:22.008978+09:00,KM02,Controller,R,12.0,Victory,4,3425.4162311553955
2026-01-23T19:19:28.818293+09:00,KM02,Controller,R,13.0,Gun,6,1669.2779064178467
2026-01-23T19:19:35.529360+09:00,KM02,Controller,R,14.0,Gun,6,817.4788951873779
2026-01-23T19:19:41.558604+09:00,KM02,Controller,R,15.0,Gun,6,847.1488952636719
2026-01-23T19:19:48.305143+09:00,KM02,Controller,R,16.0,Victory,4,1695.1897144317627
2026-01-23T19:19:54.602848+09:00,KM02,Controller,R,17.0,ThumbsUp,7,1907.0408344268799
2026-01-23T19:20:03.148883+09:00,KM02,Controller,R,18.0,RockNRoll,5,3057.0695400238037
2026-01-23T19:20:03.140815+09:00,KM02,Controller,R,18.0,RockNRoll,5,3057.0695400238037
2026-01-23T19:20:09.763191+09:00,KM02,Controller,R,20.0,FingerPoint,3,1523.8680839538574
