Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-04T14:09:28.930910,debug-AM04,Keyboard,R,1,system,test_started,1767535349096
2026-01-04T14:09:28.930941,debug-AM04,Keyboard,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767535350290
2026-01-04T14:09:28.931067,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767535350310
2026-01-04T14:09:28.931078,debug-AM04,Keyboard,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767535350616
2026-01-04T14:09:28.931082,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767535350629
2026-01-04T14:09:28.931087,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767535352628
2026-01-04T14:09:28.931090,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767535352628
2026-01-04T14:09:28.931095,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767535354104
2026-01-04T14:09:28.931098,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 2}",1767535354104
2026-01-04T14:09:28.931102,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767535354438
2026-01-04T14:09:28.931106,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 3}",1767535354438
2026-01-04T14:09:28.931109,debug-AM04,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767535356411
2026-01-04T14:09:28.931113,debug-AM04,Keyboard,R,1,confirm,{'word': 'my'},1767535356411
2026-01-04T14:09:41.025656,debug-AM04,Keyboard,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767535357961
2026-01-04T14:09:41.025698,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767535357981
2026-01-04T14:09:41.025705,debug-AM04,Keyboard,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767535358091
2026-01-04T14:09:41.025709,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767535358109
2026-01-04T14:09:41.025713,debug-AM04,Keyboard,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767535358495
2026-01-04T14:09:41.025716,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767535358511
2026-01-04T14:09:41.025720,debug-AM04,Keyboard,R,1,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767535360352
2026-01-04T14:09:41.025724,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767535360373
