Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-05T17:30:44.598595,debug-AM04,Proposed,R,1,my watch fell in the water,my watch fell in the water,48.858,26,6.39,0,0
2026-01-05T17:31:21.883145,debug-AM04,Proposed,R,2,prevailing wind from the east,prevailing wind from the east,34.397,29,10.12,0,0
2026-01-05T17:32:21.821127,debug-AM04,Proposed,R,3,never too rich and never too thin,never too rich and never too thin,57.898,33,6.84,0,0
2026-01-05T17:32:33.907467,debug-AM04,Proposed,R,4,breathing is difficult,breathing is difficult,10.232,22,25.80,0,0
2026-01-05T17:33:14.055265,debug-AM04,Proposed,R,5,I can see the rings on Saturn,i can see the rings on saturn,38.290,29,9.09,2,0
