Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-05T19:10:00.526971,debug-HY07,Controller,R,1,system,test_started,1767639776933
2026-01-05T19:10:00.526992,debug-HY07,Controller,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767639779174
2026-01-05T19:10:00.527002,debug-HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767639779201
2026-01-05T19:10:00.527007,debug-HY07,Controller,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767639779799
2026-01-05T19:10:00.527012,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767639779820
2026-01-05T19:10:00.527016,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639786355
2026-01-05T19:10:00.527021,debug-HY07,Controller,R,1,confirm,{'word': 'mm'},1767639786355
2026-01-05T19:10:04.534867,debug-HY07,Controller,R,1,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767639790355
2026-01-05T19:10:04.534892,debug-HY07,Controller,R,1,undo,{'removed_word': 'mm'},1767639790355
2026-01-05T19:10:14.830319,debug-HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767639791896
2026-01-05T19:10:14.830343,debug-HY07,Controller,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767639792687
2026-01-05T19:10:14.830348,debug-HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767639792713
2026-01-05T19:10:14.830354,debug-HY07,Controller,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767639793326
2026-01-05T19:10:14.830358,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767639793343
2026-01-05T19:10:14.830363,debug-HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767639795493
2026-01-05T19:10:14.830367,debug-HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 1}",1767639795493
2026-01-05T19:10:14.830372,debug-HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767639796799
2026-01-05T19:10:14.830376,debug-HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 2}",1767639796799
2026-01-05T19:10:14.830380,debug-HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767639797050
2026-01-05T19:10:14.830384,debug-HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 3}",1767639797050
2026-01-05T19:10:14.830387,debug-HY07,Controller,R,1,keydown,"{'key': 'Shift', 'code': 'ShiftRight'}",1767639798188
2026-01-05T19:10:14.830392,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639800674
2026-01-05T19:10:14.830396,debug-HY07,Controller,R,1,confirm,{'word': 'my'},1767639800674
2026-01-05T19:10:22.823911,debug-HY07,Controller,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767639803756
2026-01-05T19:10:22.823931,debug-HY07,Controller,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767639803783
2026-01-05T19:10:22.823937,debug-HY07,Controller,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767639804770
2026-01-05T19:10:22.823941,debug-HY07,Controller,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767639804790
2026-01-05T19:10:22.823945,debug-HY07,Controller,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767639805549
2026-01-05T19:10:22.823949,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767639805566
2026-01-05T19:10:22.823953,debug-HY07,Controller,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767639806202
2026-01-05T19:10:22.823957,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767639806219
2026-01-05T19:10:22.823961,debug-HY07,Controller,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767639806479
2026-01-05T19:10:22.823966,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'watch'}",1767639806497
2026-01-05T19:10:22.823970,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639808826
2026-01-05T19:10:22.823974,debug-HY07,Controller,R,1,confirm,{'word': 'watch'},1767639808826
2026-01-05T19:10:38.990363,debug-HY07,Controller,R,1,keydown,"{'key': 'f', 'code': 'KeyF'}",1767639818784
2026-01-05T19:10:38.990385,debug-HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'g'}",1767639818815
2026-01-05T19:10:38.990424,debug-HY07,Controller,R,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1767639820034
2026-01-05T19:10:38.990431,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'te'}",1767639820055
2026-01-05T19:10:38.990435,debug-HY07,Controller,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767639820812
2026-01-05T19:10:38.990440,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'fel'}",1767639820833
2026-01-05T19:10:38.990444,debug-HY07,Controller,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767639821006
2026-01-05T19:10:38.990448,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'bell'}",1767639821022
2026-01-05T19:10:38.990452,debug-HY07,Controller,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767639825367
2026-01-05T19:10:38.990456,debug-HY07,Controller,R,1,nav,"{'direction': 1, 'new_index': 1}",1767639825367
2026-01-05T19:10:38.990460,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639826464
2026-01-05T19:10:38.990464,debug-HY07,Controller,R,1,confirm,{'word': 'fell'},1767639826464
2026-01-05T19:10:42.510445,debug-HY07,Controller,R,1,keydown,"{'key': 'i', 'code': 'KeyI'}",1767639828130
2026-01-05T19:10:42.510466,debug-HY07,Controller,R,1,prediction_update,"{'count': 2, 'top': 'i'}",1767639828158
2026-01-05T19:10:42.510472,debug-HY07,Controller,R,1,keydown,"{'key': 'n', 'code': 'KeyN'}",1767639828616
2026-01-05T19:10:42.510476,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'in'}",1767639828633
2026-01-05T19:10:42.510481,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639830283
2026-01-05T19:10:42.510485,debug-HY07,Controller,R,1,confirm,{'word': 'in'},1767639830283
2026-01-05T19:10:46.257696,debug-HY07,Controller,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767639831742
2026-01-05T19:10:46.257716,debug-HY07,Controller,R,1,prediction_update,"{'count': 6, 'top': 'g'}",1767639831766
2026-01-05T19:10:46.257722,debug-HY07,Controller,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767639832130
2026-01-05T19:10:46.257727,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'by'}",1767639832146
2026-01-05T19:10:46.257731,debug-HY07,Controller,R,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1767639832588
2026-01-05T19:10:46.257736,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'the'}",1767639832605
2026-01-05T19:10:46.257740,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639834394
2026-01-05T19:10:46.257744,debug-HY07,Controller,R,1,confirm,{'word': 'the'},1767639834394
2026-01-05T19:10:55.235876,debug-HY07,Controller,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767639837034
2026-01-05T19:10:55.235898,debug-HY07,Controller,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767639837065
2026-01-05T19:10:55.235904,debug-HY07,Controller,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767639837463
2026-01-05T19:10:55.235908,debug-HY07,Controller,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767639837480
2026-01-05T19:10:55.235913,debug-HY07,Controller,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767639838199
2026-01-05T19:10:55.235917,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767639838218
2026-01-05T19:10:55.235921,debug-HY07,Controller,R,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1767639839089
2026-01-05T19:10:55.235925,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767639839103
2026-01-05T19:10:55.235929,debug-HY07,Controller,R,1,keydown,"{'key': 'r', 'code': 'KeyR'}",1767639839658
2026-01-05T19:10:55.235933,debug-HY07,Controller,R,1,prediction_update,"{'count': 10, 'top': 'water'}",1767639839678
2026-01-05T19:10:55.235938,debug-HY07,Controller,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767639841213
2026-01-05T19:10:55.235942,debug-HY07,Controller,R,1,confirm,{'word': 'water'},1767639841213
2026-01-05T19:10:57.098371,debug-HY07,Controller,R,2,system,phrase_completed,1767639841245
2026-01-05T19:10:57.098388,debug-HY07,Controller,R,2,system,next_phrase_clicked,1767639843248
2026-01-05T19:11:06.954695,debug-HY07,Controller,R,2,keydown,"{'key': 'p', 'code': 'KeyP'}",1767639844449
2026-01-05T19:11:06.954716,debug-HY07,Controller,R,2,prediction_update,"{'count': 1, 'top': 'p'}",1767639844478
2026-01-05T19:11:06.954721,debug-HY07,Controller,R,2,keydown,"{'key': 'r', 'code': 'KeyR'}",1767639845449
2026-01-05T19:11:06.954726,debug-HY07,Controller,R,2,prediction_update,"{'count': 6, 'top': 'pg'}",1767639845466
2026-01-05T19:11:06.954730,debug-HY07,Controller,R,2,keydown,"{'key': 'e', 'code': 'KeyE'}",1767639845741
2026-01-05T19:11:06.954734,debug-HY07,Controller,R,2,prediction_update,"{'count': 10, 'top': 'pre'}",1767639845760
2026-01-05T19:11:06.954738,debug-HY07,Controller,R,2,keydown,"{'key': 'c', 'code': 'KeyC'}",1767639846879
2026-01-05T19:11:06.954742,debug-HY07,Controller,R,2,prediction_update,"{'count': 10, 'top': 'pred'}",1767639846978
2026-01-05T19:11:06.954746,debug-HY07,Controller,R,2,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1767639847881
