Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-05T16:47:06.963071,debug-AM04,Keyboard,R,1,my watch fell in the water,my watch fell in the water,21.964,26,14.21,0,0
2026-01-05T16:47:28.473484,debug-AM04,Keyboard,R,2,prevailing wind from the east,prevailing wind from the east,19.644,29,17.72,0,0
2026-01-05T16:47:42.961086,debug-AM04,Keyboard,R,3,never too rich and never too thin,never too rich and never too thin,12.621,33,31.38,0,0
2026-01-05T16:47:59.297377,debug-AM04,Keyboard,R,4,breathing is difficult,breathing is difficult,14.475,22,18.24,0,0
2026-01-05T16:48:17.877787,debug-AM04,Keyboard,R,5,I can see the rings on Saturn,i can see the rings on saturn,16.732,29,20.80,2,0
