Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-04T14:40:42.093964,debug-AM04,Controller,R,1,my watch fell in the water,my watch fell in the water,140.427,26,2.22,0,0
2026-01-04T14:42:36.657300,debug-AM04,Controller,R,2,prevailing wind from the east,prevailing wind from the east,112.712,29,3.09,0,0
2026-01-04T14:44:08.023542,debug-AM04,Controller,R,3,never too rich and never too thin,never too rich and never too thin,89.348,33,4.43,0,0
2026-01-04T14:45:02.577901,debug-AM04,Controller,R,4,breathing is difficult,breathing is difficult,52.525,22,5.03,0,0
2026-01-04T14:46:28.975370,debug-AM04,Controller,R,5,I can see the rings on Saturn,i can see the rings on saturn,84.538,29,4.12,2,0
