Timestamp,ParticipantID,Condition,Handedness,TrialID,EventType,EventData,ClientTimestamp
2026-01-05T16:46:51.169148,debug-AM04,Keyboard,R,1,system,test_started,1767631190981
2026-01-05T16:46:51.169168,debug-AM04,Keyboard,R,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1767631193511
2026-01-05T16:46:51.169177,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 6, 'top': 'm'}",1767631193726
2026-01-05T16:46:51.169181,debug-AM04,Keyboard,R,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1767631194145
2026-01-05T16:46:51.169186,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767631195116
2026-01-05T16:46:51.169189,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767631195116
2026-01-05T16:46:51.169193,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'mm'}",1767631195156
2026-01-05T16:46:51.169197,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767631195541
2026-01-05T16:46:51.169201,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767631195541
2026-01-05T16:46:51.169204,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767631195959
2026-01-05T16:46:51.169208,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 2}",1767631195959
2026-01-05T16:46:51.169211,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767631196358
2026-01-05T16:46:51.169214,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 3}",1767631196358
2026-01-05T16:46:51.169218,debug-AM04,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767631197684
2026-01-05T16:46:51.169222,debug-AM04,Keyboard,R,1,confirm,{'word': 'my'},1767631197684
2026-01-05T16:46:55.494245,debug-AM04,Keyboard,R,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1767631198925
2026-01-05T16:46:55.494271,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 3, 'top': 's'}",1767631198974
2026-01-05T16:46:55.494276,debug-AM04,Keyboard,R,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1767631199019
2026-01-05T16:46:55.494280,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 9, 'top': 'wa'}",1767631199214
2026-01-05T16:46:55.494284,debug-AM04,Keyboard,R,1,keydown,"{'key': 't', 'code': 'KeyT'}",1767631199506
2026-01-05T16:46:55.494288,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'war'}",1767631200162
2026-01-05T16:46:55.494292,debug-AM04,Keyboard,R,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1767631200414
2026-01-05T16:46:55.494295,debug-AM04,Keyboard,R,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1767631200559
2026-01-05T16:46:55.494299,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'ward'}",1767631201080
2026-01-05T16:46:55.494302,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'watch'}",1767631201309
2026-01-05T16:46:55.494306,debug-AM04,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767631202400
2026-01-05T16:46:55.494310,debug-AM04,Keyboard,R,1,confirm,{'word': 'watch'},1767631202400
2026-01-05T16:46:58.006530,debug-AM04,Keyboard,R,1,keydown,"{'key': 'f', 'code': 'KeyF'}",1767631202961
2026-01-05T16:46:58.006549,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 6, 'top': 'g'}",1767631202983
2026-01-05T16:46:58.006555,debug-AM04,Keyboard,R,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1767631203306
2026-01-05T16:46:58.006559,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'te'}",1767631203488
2026-01-05T16:46:58.006563,debug-AM04,Keyboard,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767631204035
2026-01-05T16:46:58.006567,debug-AM04,Keyboard,R,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1767631204150
2026-01-05T16:46:58.006570,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'fel'}",1767631204347
2026-01-05T16:46:58.006574,debug-AM04,Keyboard,R,1,prediction_update,"{'count': 10, 'top': 'bell'}",1767631204496
2026-01-05T16:46:58.006578,debug-AM04,Keyboard,R,1,keydown,"{'key': ' ', 'code': 'Space'}",1767631204591
2026-01-05T16:46:58.006581,debug-AM04,Keyboard,R,1,nav,"{'direction': 1, 'new_index': 1}",1767631204591
2026-01-05T16:46:58.006585,debug-AM04,Keyboard,R,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1767631205143
2026-01-05T16:46:58.006589,debug-AM04,Keyboard,R,1,confirm,{'word': 'fell'},1767631205143
