Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-05T18:19:29.428238,debug-HY07,Keyboard,R,1,my watch fell in the water,my watch fell in the water,38.546,26,8.09,0,0
2026-01-05T18:20:03.520990,debug-HY07,Keyboard,R,2,prevailing wind from the east,prevailing wind from the east,32.224,29,10.80,0,0
2026-01-05T18:20:27.263358,debug-HY07,Keyboard,R,3,never too rich and never too thin,never too rich and never too thin,21.289,33,18.60,0,0
2026-01-05T18:20:54.783025,debug-HY07,Keyboard,R,4,breathing is difficult,breathing is difficult,25.651,22,10.29,0,0
2026-01-05T18:21:16.073715,debug-HY07,Keyboard,R,5,I can see the rings on Saturn,i can see the rings on saturn,19.433,29,17.91,2,0
