Timestamp,ParticipantID,Condition,Handedness,TrialID,TargetPhrase,InputPhrase,CompletionTime,CharCount,WPM,ErrorDist,BackspaceCount
2026-01-04T12:43:50.422397,debug-p01,Keyboard,R,1,my watch fell in the water,my watch fell in the water,21.124,26,14.77,0,0
