ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
debug-SS05,Keyboard,R,1,155,win first prize in the contest,win first prize in the context contest,30,38,15.75,10.635,8,47,28.19047619047619,41.74894217207335,28.080273721631876,0.26666666666666666,1.236842105263158,3
debug-SS05,Keyboard,R,2,469,I cannot believe I ate the whole thing,i cannot believe i ate the whole thing,38,38,19.073,14.884,0,59,23.278980758139777,29.830690674549853,22.93993402967098,0.0,1.5526315789473684,4
debug-SS05,Keyboard,R,3,405,the bus was very crowded,the bus was fern very crowded,24,29,9.549,6.8660000000000005,5,35,35.186930568645934,48.936789979609664,35.444378083322455,0.20833333333333334,1.206896551724138,1
debug-SS05,Keyboard,R,4,258,is there any indication of this,is there any indication of this,31,31,8.586,6.62,0,36,41.92872117400419,54.38066465256797,34.79213617733874,0.0,1.1612903225806452,1
debug-SS05,Keyboard,R,5,98,video camera with a zoom lens,video camera with a zoom lens,29,29,6.913,4.798,0,30,48.604079270938804,70.0291788245102,41.652894580278634,0.0,1.0344827586206897,0
