Timestamp,ParticipantID,Condition,TrialID,EventType,EventData,ClientTimestamp
2025-12-16T01:53:17.254843,p01,Controller,1,system,test_started,1765817585446
2025-12-16T01:53:17.254862,p01,Controller,1,keydown,"{'key': 'm', 'code': 'KeyM'}",1765817591557
2025-12-16T01:53:17.254868,p01,Controller,1,prediction_update,"{'count': 6, 'top': 'm'}",1765817591567
2025-12-16T01:53:17.254872,p01,Controller,1,keydown,"{'key': 'y', 'code': 'KeyY'}",1765817591793
2025-12-16T01:53:17.254875,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'mm'}",1765817592107
2025-12-16T01:53:17.254880,p01,Controller,1,keydown,"{'key': ' ', 'code': 'Space'}",1765817593325
2025-12-16T01:53:17.254883,p01,Controller,1,nav,"{'direction': 1, 'new_index': 1}",1765817593325
2025-12-16T01:53:17.254887,p01,Controller,1,keydown,"{'key': ' ', 'code': 'Space'}",1765817595496
2025-12-16T01:53:17.254890,p01,Controller,1,nav,"{'direction': 1, 'new_index': 2}",1765817595496
2025-12-16T01:53:17.254894,p01,Controller,1,keydown,"{'key': ' ', 'code': 'Space'}",1765817595858
2025-12-16T01:53:17.254897,p01,Controller,1,nav,"{'direction': 1, 'new_index': 3}",1765817595858
2025-12-16T01:53:17.254900,p01,Controller,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1765817596973
2025-12-16T01:53:17.254904,p01,Controller,1,confirm,{'word': 'my'},1765817596973
2025-12-16T01:53:22.242011,p01,Controller,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1765817599082
2025-12-16T01:53:22.242037,p01,Controller,1,prediction_update,"{'count': 3, 'top': 's'}",1765817599399
2025-12-16T01:53:22.242046,p01,Controller,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1765817599408
2025-12-16T01:53:22.242053,p01,Controller,1,prediction_update,"{'count': 9, 'top': 'wa'}",1765817599664
2025-12-16T01:53:22.242061,p01,Controller,1,keydown,"{'key': 't', 'code': 'KeyT'}",1765817599909
2025-12-16T01:53:22.242067,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'war'}",1765817599918
2025-12-16T01:53:22.242075,p01,Controller,1,keydown,"{'key': 'c', 'code': 'KeyC'}",1765817600494
2025-12-16T01:53:22.242081,p01,Controller,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1765817600787
2025-12-16T01:53:22.242088,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'ward'}",1765817600813
2025-12-16T01:53:22.242095,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'watch'}",1765817601082
2025-12-16T01:53:22.242103,p01,Controller,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1765817602651
2025-12-16T01:53:22.242110,p01,Controller,1,confirm,{'word': 'watch'},1765817602651
2025-12-16T01:53:27.776340,p01,Controller,1,keydown,"{'key': 'f', 'code': 'KeyF'}",1765817603919
2025-12-16T01:53:27.776368,p01,Controller,1,prediction_update,"{'count': 6, 'top': 'g'}",1765817604246
2025-12-16T01:53:27.776378,p01,Controller,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1765817604572
2025-12-16T01:53:27.776384,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'te'}",1765817604580
2025-12-16T01:53:27.776391,p01,Controller,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1765817605018
2025-12-16T01:53:27.776397,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'fel'}",1765817605335
2025-12-16T01:53:27.776403,p01,Controller,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1765817605464
2025-12-16T01:53:27.776409,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'bell'}",1765817605602
2025-12-16T01:53:27.776415,p01,Controller,1,keydown,"{'key': ' ', 'code': 'Space'}",1765817607122
2025-12-16T01:53:27.776420,p01,Controller,1,nav,"{'direction': 1, 'new_index': 1}",1765817607122
2025-12-16T01:53:27.776426,p01,Controller,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1765817608109
2025-12-16T01:53:27.776433,p01,Controller,1,confirm,{'word': 'fell'},1765817608109
2025-12-16T01:53:30.937221,p01,Controller,1,keydown,"{'key': 'i', 'code': 'KeyI'}",1765817609265
2025-12-16T01:53:30.937239,p01,Controller,1,prediction_update,"{'count': 2, 'top': 'i'}",1765817609585
2025-12-16T01:53:30.937244,p01,Controller,1,keydown,"{'key': 'n', 'code': 'KeyN'}",1765817609627
2025-12-16T01:53:30.937248,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'in'}",1765817609850
2025-12-16T01:53:30.937252,p01,Controller,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1765817611199
2025-12-16T01:53:30.937256,p01,Controller,1,confirm,{'word': 'in'},1765817611199
2025-12-16T01:53:34.638833,p01,Controller,1,keydown,"{'key': 't', 'code': 'KeyT'}",1765817612633
2025-12-16T01:53:34.638857,p01,Controller,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1765817612955
2025-12-16T01:53:34.638861,p01,Controller,1,prediction_update,"{'count': 6, 'top': 'g'}",1765817612963
2025-12-16T01:53:34.638866,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'by'}",1765817613211
2025-12-16T01:53:34.638870,p01,Controller,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1765817613511
2025-12-16T01:53:34.638873,p01,Controller,1,prediction_update,"{'count': 10, 'top': 'the'}",1765817613521
2025-12-16T01:53:34.638877,p01,Controller,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1765817614430
