Timestamp,ParticipantID,Condition,TrialID,EventType,EventData,ClientTimestamp
2025-12-18T07:29:15.228827,p01,Proposed,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042550594
2025-12-18T07:29:15.228831,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'te'}",1766042550631
2025-12-18T07:29:15.228836,p01,Proposed,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1766042550721
2025-12-18T07:29:15.228839,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'fel'}",1766042550737
2025-12-18T07:29:15.228843,p01,Proposed,1,keydown,"{'key': 'l', 'code': 'KeyL'}",1766042550872
2025-12-18T07:29:15.228847,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'bell'}",1766042550885
2025-12-18T07:29:15.228851,p01,Proposed,1,keydown,"{'key': ' ', 'code': 'Space'}",1766042551457
2025-12-18T07:29:15.228854,p01,Proposed,1,nav,"{'direction': 1, 'new_index': 1}",1766042551457
2025-12-18T07:29:15.228858,p01,Proposed,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042551749
2025-12-18T07:29:15.228862,p01,Proposed,1,confirm,{'word': 'fell'},1766042551749
2025-12-18T07:29:16.528938,p01,Proposed,1,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042552056
2025-12-18T07:29:16.528954,p01,Proposed,1,prediction_update,"{'count': 2, 'top': 'i'}",1766042552064
2025-12-18T07:29:16.528958,p01,Proposed,1,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042552251
2025-12-18T07:29:16.528963,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'in'}",1766042552268
2025-12-18T07:29:16.528967,p01,Proposed,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042553046
2025-12-18T07:29:16.528971,p01,Proposed,1,confirm,{'word': 'in'},1766042553046
2025-12-18T07:29:17.689598,p01,Proposed,1,keydown,"{'key': 't', 'code': 'KeyT'}",1766042553323
2025-12-18T07:29:17.689615,p01,Proposed,1,prediction_update,"{'count': 6, 'top': 'g'}",1766042553331
2025-12-18T07:29:17.689620,p01,Proposed,1,keydown,"{'key': 'h', 'code': 'KeyH'}",1766042553407
2025-12-18T07:29:17.689624,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'by'}",1766042553431
2025-12-18T07:29:17.689628,p01,Proposed,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042553549
2025-12-18T07:29:17.689631,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'the'}",1766042553617
2025-12-18T07:29:17.689635,p01,Proposed,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042554284
2025-12-18T07:29:17.689639,p01,Proposed,1,confirm,{'word': 'the'},1766042554284
2025-12-18T07:29:19.160976,p01,Proposed,1,keydown,"{'key': 'w', 'code': 'KeyW'}",1766042554576
2025-12-18T07:29:19.160993,p01,Proposed,1,prediction_update,"{'count': 3, 'top': 's'}",1766042554584
2025-12-18T07:29:19.160999,p01,Proposed,1,keydown,"{'key': 'a', 'code': 'KeyA'}",1766042554652
2025-12-18T07:29:19.161002,p01,Proposed,1,prediction_update,"{'count': 9, 'top': 'wa'}",1766042554669
2025-12-18T07:29:19.161006,p01,Proposed,1,keydown,"{'key': 't', 'code': 'KeyT'}",1766042554892
2025-12-18T07:29:19.161010,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'war'}",1766042554900
2025-12-18T07:29:19.161014,p01,Proposed,1,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042555131
2025-12-18T07:29:19.161017,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'ward'}",1766042555140
2025-12-18T07:29:19.161021,p01,Proposed,1,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042555207
2025-12-18T07:29:19.161024,p01,Proposed,1,prediction_update,"{'count': 10, 'top': 'water'}",1766042555226
2025-12-18T07:29:19.161028,p01,Proposed,1,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042555889
2025-12-18T07:29:19.161031,p01,Proposed,1,confirm,{'word': 'water'},1766042555889
2025-12-18T07:29:21.009749,p01,Proposed,2,system,phrase_completed,1766042555901
2025-12-18T07:29:21.009766,p01,Proposed,2,system,next_phrase_clicked,1766042557906
2025-12-18T07:29:24.243410,p01,Proposed,2,keydown,"{'key': 'p', 'code': 'KeyP'}",1766042558832
2025-12-18T07:29:24.243424,p01,Proposed,2,prediction_update,"{'count': 1, 'top': 'p'}",1766042558840
2025-12-18T07:29:24.243429,p01,Proposed,2,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042559054
2025-12-18T07:29:24.243433,p01,Proposed,2,prediction_update,"{'count': 6, 'top': 'pg'}",1766042559062
2025-12-18T07:29:24.243436,p01,Proposed,2,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042559129
2025-12-18T07:29:24.243440,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'pre'}",1766042559137
2025-12-18T07:29:24.243443,p01,Proposed,2,keydown,"{'key': 'v', 'code': 'KeyV'}",1766042559452
2025-12-18T07:29:24.243446,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prev'}",1766042559460
2025-12-18T07:29:24.243450,p01,Proposed,2,keydown,"{'key': 'a', 'code': 'KeyA'}",1766042559526
2025-12-18T07:29:24.243453,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'preta'}",1766042559536
2025-12-18T07:29:24.243457,p01,Proposed,2,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042559706
2025-12-18T07:29:24.243460,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prerak'}",1766042559719
2025-12-18T07:29:24.243464,p01,Proposed,2,keydown,"{'key': 'l', 'code': 'KeyL'}",1766042559931
2025-12-18T07:29:24.243467,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prevail'}",1766042559941
2025-12-18T07:29:24.243471,p01,Proposed,2,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042560044
2025-12-18T07:29:24.243474,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prevaili'}",1766042560056
2025-12-18T07:29:24.243477,p01,Proposed,2,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042560306
2025-12-18T07:29:24.243481,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prevailiy'}",1766042560338
2025-12-18T07:29:24.243484,p01,Proposed,2,keydown,"{'key': 'g', 'code': 'KeyG'}",1766042560419
2025-12-18T07:29:24.243487,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'prevailing'}",1766042560547
2025-12-18T07:29:24.243491,p01,Proposed,2,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042561431
2025-12-18T07:29:24.243495,p01,Proposed,2,confirm,{'word': 'prevailing'},1766042561431
2025-12-18T07:29:27.498846,p01,Proposed,2,keydown,"{'key': 'w', 'code': 'KeyW'}",1766042561903
2025-12-18T07:29:27.498865,p01,Proposed,2,prediction_update,"{'count': 3, 'top': 's'}",1766042561913
2025-12-18T07:29:27.498870,p01,Proposed,2,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042562002
2025-12-18T07:29:27.498873,p01,Proposed,2,prediction_update,"{'count': 6, 'top': 'si'}",1766042562020
2025-12-18T07:29:27.498877,p01,Proposed,2,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042562181
2025-12-18T07:29:27.498880,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'win'}",1766042562210
2025-12-18T07:29:27.498884,p01,Proposed,2,keydown,"{'key': 'd', 'code': 'KeyD'}",1766042562308
2025-12-18T07:29:27.498888,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'wine'}",1766042562372
2025-12-18T07:29:27.498907,p01,Proposed,2,keydown,"{'key': ' ', 'code': 'Space'}",1766042563434
2025-12-18T07:29:27.498913,p01,Proposed,2,nav,"{'direction': 1, 'new_index': 1}",1766042563434
2025-12-18T07:29:27.498917,p01,Proposed,2,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042564011
2025-12-18T07:29:27.498921,p01,Proposed,2,confirm,{'word': 'wind'},1766042564011
2025-12-18T07:29:29.911848,p01,Proposed,2,keydown,"{'key': 'f', 'code': 'KeyF'}",1766042564971
2025-12-18T07:29:29.911880,p01,Proposed,2,prediction_update,"{'count': 6, 'top': 'g'}",1766042564979
2025-12-18T07:29:29.911886,p01,Proposed,2,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042565204
2025-12-18T07:29:29.911890,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'ff'}",1766042565248
2025-12-18T07:29:29.911895,p01,Proposed,2,keydown,"{'key': 'o', 'code': 'KeyO'}",1766042565263
2025-12-18T07:29:29.911898,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'fro'}",1766042565293
2025-12-18T07:29:29.911902,p01,Proposed,2,keydown,"{'key': 'm', 'code': 'KeyM'}",1766042565511
2025-12-18T07:29:29.911906,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'from'}",1766042565554
2025-12-18T07:29:29.911909,p01,Proposed,2,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042566644
2025-12-18T07:29:29.911913,p01,Proposed,2,confirm,{'word': 'from'},1766042566644
2025-12-18T07:29:31.101080,p01,Proposed,2,keydown,"{'key': 't', 'code': 'KeyT'}",1766042566951
2025-12-18T07:29:31.101146,p01,Proposed,2,prediction_update,"{'count': 6, 'top': 'g'}",1766042566959
2025-12-18T07:29:31.101152,p01,Proposed,2,keydown,"{'key': 'h', 'code': 'KeyH'}",1766042567048
2025-12-18T07:29:31.101156,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'by'}",1766042567056
2025-12-18T07:29:31.101173,p01,Proposed,2,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042567221
2025-12-18T07:29:31.101180,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'the'}",1766042567236
2025-12-18T07:29:31.101184,p01,Proposed,2,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042567941
2025-12-18T07:29:31.101188,p01,Proposed,2,confirm,{'word': 'the'},1766042567941
2025-12-18T07:29:32.931712,p01,Proposed,2,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042568369
2025-12-18T07:29:32.931740,p01,Proposed,2,prediction_update,"{'count': 3, 'top': 'c'}",1766042568378
2025-12-18T07:29:32.931744,p01,Proposed,2,keydown,"{'key': 'a', 'code': 'KeyA'}",1766042568489
2025-12-18T07:29:32.931748,p01,Proposed,2,prediction_update,"{'count': 9, 'top': 'da'}",1766042568520
2025-12-18T07:29:32.931752,p01,Proposed,2,keydown,"{'key': 's', 'code': 'KeyS'}",1766042568728
2025-12-18T07:29:32.931756,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'das'}",1766042568737
2025-12-18T07:29:32.931772,p01,Proposed,2,keydown,"{'key': 't', 'code': 'KeyT'}",1766042568901
2025-12-18T07:29:32.931775,p01,Proposed,2,prediction_update,"{'count': 10, 'top': 'cast'}",1766042568917
2025-12-18T07:29:32.931778,p01,Proposed,2,keydown,"{'key': ' ', 'code': 'Space'}",1766042569682
2025-12-18T07:29:32.931782,p01,Proposed,2,nav,"{'direction': 1, 'new_index': 1}",1766042569682
2025-12-18T07:29:32.931786,p01,Proposed,2,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042569938
2025-12-18T07:29:32.931789,p01,Proposed,2,confirm,{'word': 'east'},1766042569938
2025-12-18T07:29:34.788973,p01,Proposed,3,system,phrase_completed,1766042569948
2025-12-18T07:29:34.788988,p01,Proposed,3,system,next_phrase_clicked,1766042571964
2025-12-18T07:29:36.802778,p01,Proposed,3,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042572751
2025-12-18T07:29:36.802792,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'm'}",1766042572761
2025-12-18T07:29:36.802796,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042572801
2025-12-18T07:29:36.802800,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'he'}",1766042572822
2025-12-18T07:29:36.802804,p01,Proposed,3,keydown,"{'key': 'v', 'code': 'KeyV'}",1766042573065
2025-12-18T07:29:36.802807,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'her'}",1766042573114
2025-12-18T07:29:36.802810,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042573378
2025-12-18T07:29:36.802814,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'here'}",1766042573387
2025-12-18T07:29:36.802817,p01,Proposed,3,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042573453
2025-12-18T07:29:36.802820,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'meter'}",1766042573479
2025-12-18T07:29:36.802824,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042574159
2025-12-18T07:29:36.802828,p01,Proposed,3,confirm,{'word': 'meter'},1766042574159
2025-12-18T07:29:37.672975,p01,Proposed,3,keydown,"{'key': 'Backspace', 'code': 'Backspace'}",1766042575111
2025-12-18T07:29:37.672987,p01,Proposed,3,undo,{'removed_word': 'meter'},1766042575111
2025-12-18T07:29:39.835460,p01,Proposed,3,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042575809
2025-12-18T07:29:39.835474,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'm'}",1766042575817
2025-12-18T07:29:39.835478,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042575921
2025-12-18T07:29:39.835482,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'he'}",1766042575936
2025-12-18T07:29:39.835486,p01,Proposed,3,keydown,"{'key': 'v', 'code': 'KeyV'}",1766042576176
2025-12-18T07:29:39.835490,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'her'}",1766042576185
2025-12-18T07:29:39.835493,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042576544
2025-12-18T07:29:39.835496,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'here'}",1766042576553
2025-12-18T07:29:39.835500,p01,Proposed,3,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042576619
2025-12-18T07:29:39.835503,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'meter'}",1766042576636
2025-12-18T07:29:39.835507,p01,Proposed,3,keydown,"{'key': ' ', 'code': 'Space'}",1766042577188
2025-12-18T07:29:39.835510,p01,Proposed,3,nav,"{'direction': 1, 'new_index': 1}",1766042577188
2025-12-18T07:29:39.835514,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042577467
2025-12-18T07:29:39.835518,p01,Proposed,3,confirm,{'word': 'never'},1766042577467
2025-12-18T07:29:41.285854,p01,Proposed,3,keydown,"{'key': 't', 'code': 'KeyT'}",1766042577797
2025-12-18T07:29:41.285868,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'g'}",1766042577805
2025-12-18T07:29:41.285873,p01,Proposed,3,keydown,"{'key': 'o', 'code': 'KeyO'}",1766042577887
2025-12-18T07:29:41.285877,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'to'}",1766042577908
2025-12-18T07:29:41.285881,p01,Proposed,3,keydown,"{'key': 'o', 'code': 'KeyO'}",1766042578029
2025-12-18T07:29:41.285885,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'vol'}",1766042578037
2025-12-18T07:29:41.285888,p01,Proposed,3,keydown,"{'key': ' ', 'code': 'Space'}",1766042578673
2025-12-18T07:29:41.285892,p01,Proposed,3,nav,"{'direction': 1, 'new_index': 1}",1766042578673
2025-12-18T07:29:41.285896,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042579049
2025-12-18T07:29:41.285899,p01,Proposed,3,confirm,{'word': 'too'},1766042579049
2025-12-18T07:29:43.077199,p01,Proposed,3,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042579461
2025-12-18T07:29:43.077212,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'g'}",1766042579471
2025-12-18T07:29:43.077217,p01,Proposed,3,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042579536
2025-12-18T07:29:43.077221,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'fi'}",1766042579570
2025-12-18T07:29:43.077225,p01,Proposed,3,keydown,"{'key': 'c', 'code': 'KeyC'}",1766042579784
2025-12-18T07:29:43.077228,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'bid'}",1766042579792
2025-12-18T07:29:43.077232,p01,Proposed,3,keydown,"{'key': 'h', 'code': 'KeyH'}",1766042579888
2025-12-18T07:29:43.077235,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'bien'}",1766042579906
2025-12-18T07:29:43.077238,p01,Proposed,3,keydown,"{'key': ' ', 'code': 'Space'}",1766042580549
2025-12-18T07:29:43.077242,p01,Proposed,3,nav,"{'direction': 1, 'new_index': 1}",1766042580549
2025-12-18T07:29:43.077246,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042581006
2025-12-18T07:29:43.077250,p01,Proposed,3,confirm,{'word': 'rich'},1766042581006
2025-12-18T07:29:44.099227,p01,Proposed,3,keydown,"{'key': 'a', 'code': 'KeyA'}",1766042581291
2025-12-18T07:29:44.099239,p01,Proposed,3,prediction_update,"{'count': 3, 'top': 'a'}",1766042581299
2025-12-18T07:29:44.099244,p01,Proposed,3,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042581411
2025-12-18T07:29:44.099247,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'zu'}",1766042581420
2025-12-18T07:29:44.099251,p01,Proposed,3,keydown,"{'key': 'd', 'code': 'KeyD'}",1766042581539
2025-12-18T07:29:44.099254,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'and'}",1766042581553
2025-12-18T07:29:44.099258,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042582116
2025-12-18T07:29:44.099261,p01,Proposed,3,confirm,{'word': 'and'},1766042582116
2025-12-18T07:29:46.265033,p01,Proposed,3,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042582619
2025-12-18T07:29:46.265050,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'm'}",1766042582627
2025-12-18T07:29:46.265054,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042582799
2025-12-18T07:29:46.265058,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'he'}",1766042582806
2025-12-18T07:29:46.265062,p01,Proposed,3,keydown,"{'key': 'v', 'code': 'KeyV'}",1766042583083
2025-12-18T07:29:46.265065,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'her'}",1766042583093
2025-12-18T07:29:46.265069,p01,Proposed,3,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042583384
2025-12-18T07:29:46.265072,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'here'}",1766042583393
2025-12-18T07:29:46.265076,p01,Proposed,3,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042583460
2025-12-18T07:29:46.265079,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'meter'}",1766042583472
2025-12-18T07:29:46.265083,p01,Proposed,3,keydown,"{'key': ' ', 'code': 'Space'}",1766042584006
2025-12-18T07:29:46.265087,p01,Proposed,3,nav,"{'direction': 1, 'new_index': 1}",1766042584006
2025-12-18T07:29:46.265090,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042584479
2025-12-18T07:29:46.265094,p01,Proposed,3,confirm,{'word': 'never'},1766042584479
2025-12-18T07:29:47.631581,p01,Proposed,3,keydown,"{'key': 't', 'code': 'KeyT'}",1766042584831
2025-12-18T07:29:47.631594,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'g'}",1766042584841
2025-12-18T07:29:47.631598,p01,Proposed,3,keydown,"{'key': 'o', 'code': 'KeyO'}",1766042584915
2025-12-18T07:29:47.631602,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'to'}",1766042584923
2025-12-18T07:29:47.631606,p01,Proposed,3,keydown,"{'key': 'o', 'code': 'KeyO'}",1766042585071
2025-12-18T07:29:47.631610,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'vol'}",1766042585079
2025-12-18T07:29:47.631613,p01,Proposed,3,keydown,"{'key': ' ', 'code': 'Space'}",1766042585634
2025-12-18T07:29:47.631616,p01,Proposed,3,nav,"{'direction': 1, 'new_index': 1}",1766042585634
2025-12-18T07:29:47.631620,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042585972
2025-12-18T07:29:47.631624,p01,Proposed,3,confirm,{'word': 'too'},1766042585972
2025-12-18T07:29:48.849007,p01,Proposed,3,keydown,"{'key': 't', 'code': 'KeyT'}",1766042586347
2025-12-18T07:29:48.849026,p01,Proposed,3,prediction_update,"{'count': 6, 'top': 'g'}",1766042586356
2025-12-18T07:29:48.849031,p01,Proposed,3,keydown,"{'key': 'h', 'code': 'KeyH'}",1766042586421
2025-12-18T07:29:48.849035,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'by'}",1766042586436
2025-12-18T07:29:48.849039,p01,Proposed,3,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042586481
2025-12-18T07:29:48.849042,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'vui'}",1766042586504
2025-12-18T07:29:48.849046,p01,Proposed,3,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042586691
2025-12-18T07:29:48.849049,p01,Proposed,3,prediction_update,"{'count': 10, 'top': 'thin'}",1766042586703
2025-12-18T07:29:48.849053,p01,Proposed,3,keydown,"{'key': 'Enter', 'code': 'Enter'}",1766042587299
2025-12-18T07:29:48.849057,p01,Proposed,3,confirm,{'word': 'thin'},1766042587299
2025-12-18T07:29:50.706041,p01,Proposed,4,system,phrase_completed,1766042587313
2025-12-18T07:29:50.706056,p01,Proposed,4,system,next_phrase_clicked,1766042589329
2025-12-18T07:29:53.224991,p01,Proposed,4,keydown,"{'key': 'b', 'code': 'KeyB'}",1766042590151
2025-12-18T07:29:53.225010,p01,Proposed,4,prediction_update,"{'count': 6, 'top': 'g'}",1766042590159
2025-12-18T07:29:53.225014,p01,Proposed,4,keydown,"{'key': 'r', 'code': 'KeyR'}",1766042590313
2025-12-18T07:29:53.225019,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'ff'}",1766042590321
2025-12-18T07:29:53.225023,p01,Proposed,4,keydown,"{'key': 'e', 'code': 'KeyE'}",1766042590381
2025-12-18T07:29:53.225026,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'tbc'}",1766042590401
2025-12-18T07:29:53.225030,p01,Proposed,4,keydown,"{'key': 'a', 'code': 'KeyA'}",1766042590584
2025-12-18T07:29:53.225033,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'freq'}",1766042590592
2025-12-18T07:29:53.225037,p01,Proposed,4,keydown,"{'key': 't', 'code': 'KeyT'}",1766042590883
2025-12-18T07:29:53.225040,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'great'}",1766042590895
2025-12-18T07:29:53.225044,p01,Proposed,4,keydown,"{'key': 'h', 'code': 'KeyH'}",1766042590952
2025-12-18T07:29:53.225047,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'treaty'}",1766042590998
2025-12-18T07:29:53.225051,p01,Proposed,4,keydown,"{'key': 'i', 'code': 'KeyI'}",1766042591011
2025-12-18T07:29:53.225054,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'treatyi'}",1766042591049
2025-12-18T07:29:53.225058,p01,Proposed,4,keydown,"{'key': 'n', 'code': 'KeyN'}",1766042591251
2025-12-18T07:29:53.225062,p01,Proposed,4,keydown,"{'key': 'g', 'code': 'KeyG'}",1766042591401
2025-12-18T07:29:53.225065,p01,Proposed,4,prediction_update,"{'count': 10, 'top': 'breathin'}",1766042591413
